x y time dx dy dt dr^2 TotalDisplacementSquared
12
1.94237768875193E-05 1.92126453004623E-05 3.3643364 -3.19852110313064E-10 -6.60107534180511E-08 0.0330033000000003 4.35752187219121E-15 2.09831779428396E-12
1.94335814913056E-05 1.91760506926024E-05 3.3983398 9.80460378637019E-09 -3.65946078598329E-08 0.0340034 1.43529557982265E-15 2.06492813706465E-12
1.94871526511314E-05 1.91779821006417E-05 3.4313431 5.35711598257448E-08 1.93140803925786E-09 0.0330032999999998 2.8735995020896E-15 2.20122302018225E-12
1.94845570911484E-05 1.91451329384666E-05 3.4643464 -2.59555998297157E-09 -3.28491621750725E-08 0.0330032999999998 1.08580438722942E-15 2.1454630125592E-12
1.94422534519791E-05 1.91473436637005E-05 3.4983498 -4.23036391692678E-08 2.21072523391908E-09 0.0340034 1.7944851930235E-15 2.04314886650308E-12
1.94757984438681E-05 1.91838362356428E-05 3.5313531 3.35449918889644E-08 3.64925719423103E-08 0.0330033000000003 2.45697428779538E-15 2.18147061442168E-12
1.95509504E-05 1.93011808E-05 3.5643564 7.51519561318997E-08 1.17344564357169E-07 0.0330032999999998 1.94175632946246E-14 2.57113316925059E-12
1.95281364493027E-05 1.93373215228044E-05 3.5983598 -2.28139506973239E-08 3.61407228043721E-08 0.0340034 1.82662819124239E-15 2.57622621138085E-12
1.94680848333072E-05 1.92890539990609E-05 3.6313631 -6.00516159954297E-08 -4.82675237434855E-08 0.0330032999999998 5.93595043199049E-15 2.33533603358719E-12
1.94255094339623E-05 1.91912409526755E-05 3.6643664 -4.25753993449812E-08 -9.7813046385353E-08 0.0330033000000003 1.13800566725678E-14 2.0687406301193E-12
1.94214000931532E-05 1.92259344822233E-05 3.6973697 -4.10934080902709E-09 3.46935295477249E-08 0.0330032999999998 1.2205276743636E-15 2.11400633407379E-12
1.9423923594132E-05 1.92195935207824E-05 3.7313731 2.52350097879082E-09 -6.34096144086331E-09 0.0340034 4.65758491844735E-17 2.10983023170465E-12
1.93871727136839E-05 1.9177341214839E-05 3.7643764 -3.67508804481041E-08 -4.2252305943423E-08 0.0330032999999998 3.13588457124747E-15 1.95602235411399E-12
1.9446206719177E-05 1.92153875582704E-05 3.7973797 5.90340054930579E-08 3.80463434314028E-08 0.0330033000000003 4.93253805305463E-15 2.15740190406128E-12
1.94569028943312E-05 1.92701842781298E-05 3.8313831 1.06961751542396E-08 5.47967198594434E-08 0.0340034 3.11708867028449E-15 2.27475654682739E-12
1.9439167536054E-05 1.91813979748389E-05 3.8643864 -1.77353582772184E-08 -8.87863032909101E-08 0.0330032999999998 8.19755058528676E-15 2.08675150166061E-12
1.95088127233738E-05 1.9233924231594E-05 3.8973897 6.96451873198363E-08 5.25262567550871E-08 0.0330032999999998 7.60945976551642E-15 2.34546547232723E-12
1.95710613463627E-05 1.94177513572204E-05 3.9313931 6.22486229888104E-08 1.83827125626416E-07 0.0340034 3.76673031800734E-14 2.84585725913204E-12
1.95573414932681E-05 1.9568670746634E-05 3.9643964 -1.37198530945963E-08 1.50919389413615E-07 0.0330033000000003 2.29648964699158E-14 3.13485279748336E-12
1.94210510352873E-05 1.95917317002041E-05 3.9973997 -1.36290457980798E-07 2.30609535701133E-08 0.0330032999999998 1.91068965161786E-14 2.84157821985643E-12
1.94761666666667E-05 1.95948333333333E-05 4.0314031 5.51156313794119E-08 3.10163312919232E-09 0.0340033999999996 3.04735295041931E-15 2.98479126172698E-12
1.955775E-05 1.960225E-05 4.0644064 8.15833333333325E-08 7.41666666666751E-09 0.0330033000000007 6.7108472222221E-15 3.21467753107021E-12
